video_path,source_dataset,source_video_id,original_split,label
..\data\raw\rwf2000\train\Train_NonFight\VYWWsld6ibI_0.avi,RWF-2000,VYWWsld6ibI_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Wby1vUy8aYI_0.avi,RWF-2000,Wby1vUy8aYI_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\WCbsjDUV_0.avi,RWF-2000,WCbsjDUV_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\WCHYnPMG_0.avi,RWF-2000,WCHYnPMG_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\WfjOB1Vq_0.avi,RWF-2000,WfjOB1Vq_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\wgdTpJTo_0.avi,RWF-2000,wgdTpJTo_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\WHNtrI7MEUg_0.avi,RWF-2000,WHNtrI7MEUg_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\WHNtrI7MEUg_1.avi,RWF-2000,WHNtrI7MEUg_1,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\wk5WCCti_0.avi,RWF-2000,wk5WCCti_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\wKMXI2vp_0.avi,RWF-2000,wKMXI2vp_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\wMgaVgMG_0.avi,RWF-2000,wMgaVgMG_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\wNTaSOXj_0.avi,RWF-2000,wNTaSOXj_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\WPK4WLlc_0.avi,RWF-2000,WPK4WLlc_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\WW8zIoiZ_0.avi,RWF-2000,WW8zIoiZ_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\ww9L6ULb_0.avi,RWF-2000,ww9L6ULb_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\wXHEbfck_0.avi,RWF-2000,wXHEbfck_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\WXwfibYX_0.avi,RWF-2000,WXwfibYX_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\wY7Om5cW_0.avi,RWF-2000,wY7Om5cW_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\X0fP5VQMrbg_0.avi,RWF-2000,X0fP5VQMrbg_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\X0fP5VQMrbg_1.avi,RWF-2000,X0fP5VQMrbg_1,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\X14e9Fwxa8w_0.avi,RWF-2000,X14e9Fwxa8w_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\X3mPJLe9_0.avi,RWF-2000,X3mPJLe9_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\x7iljhbM_0.avi,RWF-2000,x7iljhbM_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Xhh2ONc7_0.avi,RWF-2000,Xhh2ONc7_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\XJfaYlr0_0.avi,RWF-2000,XJfaYlr0_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xKq3hlefCUI_0.avi,RWF-2000,xKq3hlefCUI_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Xmmy8LvV_0.avi,RWF-2000,Xmmy8LvV_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\XPG8GqrH_0.avi,RWF-2000,XPG8GqrH_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\XpQkd2Ug_0.avi,RWF-2000,XpQkd2Ug_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\XQR0CvyY_0.avi,RWF-2000,XQR0CvyY_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\XQR0CvyY_1.avi,RWF-2000,XQR0CvyY_1,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xQSbcaZp_0.avi,RWF-2000,xQSbcaZp_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Xr0T6ylW_0.avi,RWF-2000,Xr0T6ylW_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xR1o8M5o_0.avi,RWF-2000,xR1o8M5o_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xtA4owfr_0.avi,RWF-2000,xtA4owfr_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xTCvMktQ_0.avi,RWF-2000,xTCvMktQ_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\XVfkS6rM_0.avi,RWF-2000,XVfkS6rM_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xW8Esfp9_0.avi,RWF-2000,xW8Esfp9_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xWBtjX00_0.avi,RWF-2000,xWBtjX00_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\XwiwESMn_0.avi,RWF-2000,XwiwESMn_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xxIkl4Ue_0.avi,RWF-2000,xxIkl4Ue_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\xYWhwcqL_0.avi,RWF-2000,xYWhwcqL_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Y-TiUAODEYw_0.avi,RWF-2000,Y-TiUAODEYw_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Y-TiUAODEYw_1.avi,RWF-2000,Y-TiUAODEYw_1,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Y-TiUAODEYw_2.avi,RWF-2000,Y-TiUAODEYw_2,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Y1y9Gxs6_0.avi,RWF-2000,Y1y9Gxs6_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Y4KiQpCP_0.avi,RWF-2000,Y4KiQpCP_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\y4njAG00_0.avi,RWF-2000,y4njAG00_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\YC51sSdT_0.avi,RWF-2000,YC51sSdT_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\ycOdxOJt_0.avi,RWF-2000,ycOdxOJt_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\yDKfgkb2_0.avi,RWF-2000,yDKfgkb2_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\YJvuxdWs_0.avi,RWF-2000,YJvuxdWs_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\ykI6keNQ_0.avi,RWF-2000,ykI6keNQ_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\yKxTC4lT_0.avi,RWF-2000,yKxTC4lT_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\yldWawWf_0.avi,RWF-2000,yldWawWf_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\ypdSZICv_0.avi,RWF-2000,ypdSZICv_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\YQkE7oOf_0.avi,RWF-2000,YQkE7oOf_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\yQWmI4e8_0.avi,RWF-2000,yQWmI4e8_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\ytjGIK9m_0.avi,RWF-2000,ytjGIK9m_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\yvNawsRf_0.avi,RWF-2000,yvNawsRf_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Yw7Ip3VS_0.avi,RWF-2000,Yw7Ip3VS_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\yWnLtCrM_0.avi,RWF-2000,yWnLtCrM_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Yxz9WncB_0.avi,RWF-2000,Yxz9WncB_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\zbg2jsE4_0.avi,RWF-2000,zbg2jsE4_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\zHRkgmIT_0.avi,RWF-2000,zHRkgmIT_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\ZIj9BzT4_0.avi,RWF-2000,ZIj9BzT4_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\ZPhVyVZt_0.avi,RWF-2000,ZPhVyVZt_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\zWrAqXFn_0.avi,RWF-2000,zWrAqXFn_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\Zy04T0RF_0.avi,RWF-2000,Zy04T0RF_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\zZHTBiER_0.avi,RWF-2000,zZHTBiER_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_fPfNbHM16M_0.avi,RWF-2000,_fPfNbHM16M_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_fPfNbHM16M_1.avi,RWF-2000,_fPfNbHM16M_1,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_q5Nwh4Z6ao_0.avi,RWF-2000,_q5Nwh4Z6ao_0,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_q5Nwh4Z6ao_1.avi,RWF-2000,_q5Nwh4Z6ao_1,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_q5Nwh4Z6ao_2.avi,RWF-2000,_q5Nwh4Z6ao_2,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_q5Nwh4Z6ao_3.avi,RWF-2000,_q5Nwh4Z6ao_3,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_q5Nwh4Z6ao_4.avi,RWF-2000,_q5Nwh4Z6ao_4,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_q5Nwh4Z6ao_5.avi,RWF-2000,_q5Nwh4Z6ao_5,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_q5Nwh4Z6ao_6.avi,RWF-2000,_q5Nwh4Z6ao_6,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_q5Nwh4Z6ao_7.avi,RWF-2000,_q5Nwh4Z6ao_7,train,nonviolence
..\data\raw\rwf2000\train\Train_NonFight\_wVuRdfDHbE_0.avi,RWF-2000,_wVuRdfDHbE_0,train,nonviolence
..\data\raw\rwf2000\val\Val_Fight\0Ow4cotKOuw_0.avi,RWF-2000,0Ow4cotKOuw_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\0Ow4cotKOuw_1.avi,RWF-2000,0Ow4cotKOuw_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\0Ow4cotKOuw_2.avi,RWF-2000,0Ow4cotKOuw_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\0Ow4cotKOuw_3.avi,RWF-2000,0Ow4cotKOuw_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\0Ow4cotKOuw_4.avi,RWF-2000,0Ow4cotKOuw_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\1Kbw1bUw_0.avi,RWF-2000,1Kbw1bUw_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\1Kbw1bUw_1.avi,RWF-2000,1Kbw1bUw_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\1Kbw1bUw_2.avi,RWF-2000,1Kbw1bUw_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\1Kbw1bUw_3.avi,RWF-2000,1Kbw1bUw_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\1MVS2QPWbHc_0.avi,RWF-2000,1MVS2QPWbHc_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\1MVS2QPWbHc_1.avi,RWF-2000,1MVS2QPWbHc_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\1MVS2QPWbHc_2.avi,RWF-2000,1MVS2QPWbHc_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\1MVS2QPWbHc_3.avi,RWF-2000,1MVS2QPWbHc_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\1MVS2QPWbHc_4.avi,RWF-2000,1MVS2QPWbHc_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\1MVS2QPWbHc_5.avi,RWF-2000,1MVS2QPWbHc_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_0.avi,RWF-2000,39BFeYnbu-I_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_1.avi,RWF-2000,39BFeYnbu-I_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_2.avi,RWF-2000,39BFeYnbu-I_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_3.avi,RWF-2000,39BFeYnbu-I_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_4.avi,RWF-2000,39BFeYnbu-I_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_5.avi,RWF-2000,39BFeYnbu-I_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_6.avi,RWF-2000,39BFeYnbu-I_6,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_7.avi,RWF-2000,39BFeYnbu-I_7,val,violence
..\data\raw\rwf2000\val\Val_Fight\39BFeYnbu-I_8.avi,RWF-2000,39BFeYnbu-I_8,val,violence
..\data\raw\rwf2000\val\Val_Fight\48J5lk4QcpE_0.avi,RWF-2000,48J5lk4QcpE_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\48J5lk4QcpE_1.avi,RWF-2000,48J5lk4QcpE_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\48J5lk4QcpE_2.avi,RWF-2000,48J5lk4QcpE_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\48J5lk4QcpE_3.avi,RWF-2000,48J5lk4QcpE_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\6Rl7q_kXYbg_0.avi,RWF-2000,6Rl7q_kXYbg_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\6Rl7q_kXYbg_1.avi,RWF-2000,6Rl7q_kXYbg_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\6Rl7q_kXYbg_2.avi,RWF-2000,6Rl7q_kXYbg_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\6Rl7q_kXYbg_3.avi,RWF-2000,6Rl7q_kXYbg_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\6Rl7q_kXYbg_4.avi,RWF-2000,6Rl7q_kXYbg_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\6Rl7q_kXYbg_5.avi,RWF-2000,6Rl7q_kXYbg_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\7gLKFV5voOg_0.avi,RWF-2000,7gLKFV5voOg_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\7gLKFV5voOg_1.avi,RWF-2000,7gLKFV5voOg_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\83d-16REC40_0.avi,RWF-2000,83d-16REC40_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\83d-16REC40_1.avi,RWF-2000,83d-16REC40_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\A7FCl8G35Cs_0.avi,RWF-2000,A7FCl8G35Cs_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\A7FCl8G35Cs_1.avi,RWF-2000,A7FCl8G35Cs_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\ASGGSDG_183.avi,RWF-2000,ASGGSDG_183,val,violence
..\data\raw\rwf2000\val\Val_Fight\bW2vHhYbzHM_0.avi,RWF-2000,bW2vHhYbzHM_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\e5Dmmply_0.avi,RWF-2000,e5Dmmply_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\e5Dmmply_1.avi,RWF-2000,e5Dmmply_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\e5Dmmply_2.avi,RWF-2000,e5Dmmply_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\EFv961C5RgY_0.avi,RWF-2000,EFv961C5RgY_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\EFv961C5RgY_1.avi,RWF-2000,EFv961C5RgY_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\etyiEs3j8x8_0.avi,RWF-2000,etyiEs3j8x8_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\etyiEs3j8x8_1.avi,RWF-2000,etyiEs3j8x8_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\etyiEs3j8x8_2.avi,RWF-2000,etyiEs3j8x8_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\etyiEs3j8x8_3.avi,RWF-2000,etyiEs3j8x8_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\etyiEs3j8x8_4.avi,RWF-2000,etyiEs3j8x8_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\etyiEs3j8x8_5.avi,RWF-2000,etyiEs3j8x8_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\etyiEs3j8x8_8.avi,RWF-2000,etyiEs3j8x8_8,val,violence
..\data\raw\rwf2000\val\Val_Fight\fbtEhNq5a6E_0.avi,RWF-2000,fbtEhNq5a6E_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\FXC43fACfPc_0.avi,RWF-2000,FXC43fACfPc_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\FXC43fACfPc_1.avi,RWF-2000,FXC43fACfPc_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\FXC43fACfPc_2.avi,RWF-2000,FXC43fACfPc_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\FXC43fACfPc_3.avi,RWF-2000,FXC43fACfPc_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\g-qjkePEXQA_0.avi,RWF-2000,g-qjkePEXQA_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\g-qjkePEXQA_1.avi,RWF-2000,g-qjkePEXQA_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\g-qjkePEXQA_2.avi,RWF-2000,g-qjkePEXQA_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\g-qjkePEXQA_3.avi,RWF-2000,g-qjkePEXQA_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\g6jdqkcdgqk_1.avi,RWF-2000,g6jdqkcdgqk_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\g6jdqkcdgqk_2.avi,RWF-2000,g6jdqkcdgqk_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\g6jdqkcdgqk_3.avi,RWF-2000,g6jdqkcdgqk_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\g6jdqkcdgqk_4.avi,RWF-2000,g6jdqkcdgqk_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\g6jdqkcdgqk_5.avi,RWF-2000,g6jdqkcdgqk_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\hytjfg_354.avi,RWF-2000,hytjfg_354,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_0.avi,RWF-2000,I-QiUMPTWNE_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_1.avi,RWF-2000,I-QiUMPTWNE_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_2.avi,RWF-2000,I-QiUMPTWNE_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_3.avi,RWF-2000,I-QiUMPTWNE_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_4.avi,RWF-2000,I-QiUMPTWNE_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_5.avi,RWF-2000,I-QiUMPTWNE_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_6.avi,RWF-2000,I-QiUMPTWNE_6,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_7.avi,RWF-2000,I-QiUMPTWNE_7,val,violence
..\data\raw\rwf2000\val\Val_Fight\I-QiUMPTWNE_8.avi,RWF-2000,I-QiUMPTWNE_8,val,violence
..\data\raw\rwf2000\val\Val_Fight\JECBfnp2ZXc_0.avi,RWF-2000,JECBfnp2ZXc_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\JECBfnp2ZXc_1.avi,RWF-2000,JECBfnp2ZXc_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\JECBfnp2ZXc_2.avi,RWF-2000,JECBfnp2ZXc_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\JECBfnp2ZXc_3.avi,RWF-2000,JECBfnp2ZXc_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\JECBfnp2ZXc_4.avi,RWF-2000,JECBfnp2ZXc_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\JECBfnp2ZXc_5.avi,RWF-2000,JECBfnp2ZXc_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\JECBfnp2ZXc_6.avi,RWF-2000,JECBfnp2ZXc_6,val,violence
..\data\raw\rwf2000\val\Val_Fight\mwuiYEBdkJs_0.avi,RWF-2000,mwuiYEBdkJs_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\mwuiYEBdkJs_1.avi,RWF-2000,mwuiYEBdkJs_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\mwuiYEBdkJs_2.avi,RWF-2000,mwuiYEBdkJs_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\mwuiYEBdkJs_3.avi,RWF-2000,mwuiYEBdkJs_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\mwuiYEBdkJs_4.avi,RWF-2000,mwuiYEBdkJs_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\mwuiYEBdkJs_5.avi,RWF-2000,mwuiYEBdkJs_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\MxkTo5F-nvU_0.avi,RWF-2000,MxkTo5F-nvU_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\MxkTo5F-nvU_1.avi,RWF-2000,MxkTo5F-nvU_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\MxkTo5F-nvU_2.avi,RWF-2000,MxkTo5F-nvU_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\MxkTo5F-nvU_3.avi,RWF-2000,MxkTo5F-nvU_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\MxkTo5F-nvU_4.avi,RWF-2000,MxkTo5F-nvU_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_0.avi,RWF-2000,nuf-d5GugL0_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_1.avi,RWF-2000,nuf-d5GugL0_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_10.avi,RWF-2000,nuf-d5GugL0_10,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_2.avi,RWF-2000,nuf-d5GugL0_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_3.avi,RWF-2000,nuf-d5GugL0_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_4.avi,RWF-2000,nuf-d5GugL0_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_5.avi,RWF-2000,nuf-d5GugL0_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_6.avi,RWF-2000,nuf-d5GugL0_6,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_7.avi,RWF-2000,nuf-d5GugL0_7,val,violence
..\data\raw\rwf2000\val\Val_Fight\nuf-d5GugL0_9.avi,RWF-2000,nuf-d5GugL0_9,val,violence
..\data\raw\rwf2000\val\Val_Fight\nVdn1krnTCQ_0.avi,RWF-2000,nVdn1krnTCQ_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\nVdn1krnTCQ_1.avi,RWF-2000,nVdn1krnTCQ_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\nVdn1krnTCQ_2.avi,RWF-2000,nVdn1krnTCQ_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\nVdn1krnTCQ_3.avi,RWF-2000,nVdn1krnTCQ_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\nVdn1krnTCQ_4.avi,RWF-2000,nVdn1krnTCQ_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\nVdn1krnTCQ_6.avi,RWF-2000,nVdn1krnTCQ_6,val,violence
..\data\raw\rwf2000\val\Val_Fight\OvDMIkTb4XU_0.avi,RWF-2000,OvDMIkTb4XU_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\OvDMIkTb4XU_1.avi,RWF-2000,OvDMIkTb4XU_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\OvDMIkTb4XU_2.avi,RWF-2000,OvDMIkTb4XU_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\OvDMIkTb4XU_3.avi,RWF-2000,OvDMIkTb4XU_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\OvDMIkTb4XU_4.avi,RWF-2000,OvDMIkTb4XU_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\Q0v2MB0b_0.avi,RWF-2000,Q0v2MB0b_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\qaAclucigpY_0.avi,RWF-2000,qaAclucigpY_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\qaAclucigpY_1.avi,RWF-2000,qaAclucigpY_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\qaAclucigpY_2.avi,RWF-2000,qaAclucigpY_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\qaAclucigpY_3.avi,RWF-2000,qaAclucigpY_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\Qj3oZsaqNGE_0.avi,RWF-2000,Qj3oZsaqNGE_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\Qj3oZsaqNGE_1.avi,RWF-2000,Qj3oZsaqNGE_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\Qtcwz_K2Gvo_0.avi,RWF-2000,Qtcwz_K2Gvo_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\Qtcwz_K2Gvo_1.avi,RWF-2000,Qtcwz_K2Gvo_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\RETYTDF_523.avi,RWF-2000,RETYTDF_523,val,violence
..\data\raw\rwf2000\val\Val_Fight\RETYTDF_524.avi,RWF-2000,RETYTDF_524,val,violence
..\data\raw\rwf2000\val\Val_Fight\RIXaF_TkLlU_0.avi,RWF-2000,RIXaF_TkLlU_0,val,violence
..\data\raw\rwf2000\val\Val_Fight\RIXaF_TkLlU_1.avi,RWF-2000,RIXaF_TkLlU_1,val,violence
..\data\raw\rwf2000\val\Val_Fight\RIXaF_TkLlU_2.avi,RWF-2000,RIXaF_TkLlU_2,val,violence
..\data\raw\rwf2000\val\Val_Fight\RIXaF_TkLlU_3.avi,RWF-2000,RIXaF_TkLlU_3,val,violence
..\data\raw\rwf2000\val\Val_Fight\RIXaF_TkLlU_4.avi,RWF-2000,RIXaF_TkLlU_4,val,violence
..\data\raw\rwf2000\val\Val_Fight\RIXaF_TkLlU_5.avi,RWF-2000,RIXaF_TkLlU_5,val,violence
..\data\raw\rwf2000\val\Val_Fight\RTHTRS_697.avi,RWF-2000,RTHTRS_697,val,violence
..\data\raw\rwf2000\val\Val_Fight\RTHTRS_698.avi,RWF-2000,RTHTRS_698,val,violence
..\data\raw\rwf2000\val\Val_Fight\RTHTRS_699.avi,RWF-2000,RTHTRS_699,val,violence
